ts,biomass,fossil_coal-derived_gas,fossil_gas,fossil_oil_shale,fossil_peat,hydro_run-of-river_and_pondage,other,other_renewable,solar,waste,wind_onshore,capacity_factor,installed_mw
2019-06-14 17:00:00+00:00,42.2,71.3,1.0,219.4,2.4,3.1,0.0,6.6,0.7,1.8,76.4,0.24645161290322581,310.0
2019-06-14 18:00:00+00:00,42.5,71.3,1.0,137.5,2.4,3.1,0.0,6.6,0.7,0.6,63.6,0.20516129032258065,310.0
2019-06-14 19:00:00+00:00,42.5,71.3,1.0,131.8,2.4,3.1,0.0,6.6,0.7,0.9,53.7,0.17322580645161292,310.0
2019-06-14 20:00:00+00:00,42.1,71.3,1.0,131.5,2.4,3.1,0.0,6.6,0.7,0.8,51.7,0.1667741935483871,310.0
2019-06-14 21:00:00+00:00,42.4,71.3,1.0,130.3,2.4,3.1,0.0,6.6,0.7,0.9,68.1,0.2196774193548387,310.0
2019-06-14 22:00:00+00:00,40.5,71.3,1.0,130.5,2.3,3.1,0.0,6.6,0.7,0.9,57.3,0.18483870967741933,310.0
2019-06-14 23:00:00+00:00,40.9,71.3,1.0,129.6,2.3,3.1,0.0,6.6,0.7,0.9,50.6,0.16322580645161291,310.0
2019-06-15 00:00:00+00:00,41.8,71.3,1.0,130.5,2.3,3.1,0.0,6.6,0.7,0.8,52.8,0.1703225806451613,310.0
2019-06-15 01:00:00+00:00,42.7,71.3,1.0,132.2,2.4,3.1,0.0,6.6,0.7,0.8,54.4,0.17548387096774193,310.0
2019-06-15 02:00:00+00:00,42.6,71.3,1.0,133.5,2.4,3.1,0.0,6.6,0.7,0.8,57.2,0.18451612903225809,310.0
2019-06-15 03:00:00+00:00,42.5,71.3,1.0,134.1,2.4,3.1,0.0,6.6,0.7,0.8,54.4,0.17548387096774193,310.0
2019-06-15 04:00:00+00:00,42.4,71.3,1.0,143.0,2.4,3.1,0.0,6.6,0.7,0.8,39.4,0.1270967741935484,310.0
2019-06-15 05:00:00+00:00,42.8,71.3,1.0,141.7,2.4,3.1,0.0,6.6,0.7,0.7,42.6,0.13741935483870968,310.0
2019-06-15 06:00:00+00:00,42.8,71.3,1.0,153.8,2.4,3.1,0.0,6.6,0.7,0.8,42.4,0.1367741935483871,310.0
2019-06-15 07:00:00+00:00,42.5,71.3,1.0,159.2,2.4,3.1,0.0,6.6,0.7,0.7,39.0,0.12580645161290321,310.0
2019-06-15 08:00:00+00:00,42.1,71.3,1.0,163.9,2.3,3.1,0.0,6.6,0.7,0.7,36.5,0.11774193548387096,310.0
2019-06-15 09:00:00+00:00,42.2,71.3,1.0,162.2,2.3,3.1,0.0,6.6,0.7,0.7,35.6,0.11483870967741935,310.0
2019-06-15 10:00:00+00:00,39.5,71.3,1.0,161.9,2.1,3.1,0.0,6.6,0.7,0.7,41.9,0.13516129032258065,310.0
2019-06-15 11:00:00+00:00,40.2,71.3,1.0,158.0,2.1,3.1,0.0,6.6,0.7,0.7,40.8,0.13161290322580643,310.0
2019-06-15 12:00:00+00:00,41.4,71.3,1.0,151.9,2.2,3.1,0.0,6.6,0.7,0.7,37.8,0.12193548387096774,310.0
2019-06-15 13:00:00+00:00,41.4,71.3,1.0,157.4,2.1,3.5,0.0,6.6,0.7,0.7,38.2,0.12322580645161291,310.0
2019-06-15 14:00:00+00:00,41.6,71.3,1.0,153.2,2.2,3.5,0.0,6.6,0.7,0.7,30.3,0.09774193548387097,310.0
2019-06-15 15:00:00+00:00,41.2,71.3,1.0,143.4,2.2,3.5,0.0,6.6,0.7,0.7,22.7,0.0732258064516129,310.0
2019-06-15 16:00:00+00:00,41.1,71.3,1.0,123.8,2.2,3.5,0.0,6.6,0.7,0.7,20.0,0.06451612903225806,310.0
2019-06-15 17:00:00+00:00,41.2,71.3,1.0,95.4,2.2,3.5,0.0,6.6,0.7,0.7,18.4,0.059354838709677414,310.0
2019-06-15 18:00:00+00:00,41.6,71.3,1.0,88.9,2.2,3.5,0.0,6.6,0.7,0.7,24.4,0.07870967741935483,310.0
2019-06-15 19:00:00+00:00,41.2,71.3,1.0,91.1,2.2,3.5,0.0,6.6,0.7,0.7,20.6,0.0664516129032258,310.0
2019-06-15 20:00:00+00:00,41.2,71.3,1.0,92.8,2.2,3.5,0.0,6.6,0.7,0.7,13.1,0.04225806451612903,310.0
2019-06-15 21:00:00+00:00,41.3,71.3,1.0,91.9,2.2,3.1,0.0,6.6,0.7,0.7,6.7,0.021612903225806453,310.0
2019-06-15 22:00:00+00:00,39.6,71.3,1.0,91.0,2.1,3.1,0.0,6.6,0.7,0.7,5.3,0.017096774193548388,310.0
2019-06-15 23:00:00+00:00,40.3,71.3,1.0,125.3,2.1,3.1,0.0,6.6,0.7,0.7,4.7,0.015161290322580645,310.0
2019-06-16 00:00:00+00:00,41.1,71.3,1.0,128.7,2.1,3.1,0.0,6.6,0.7,0.7,4.6,0.014838709677419354,310.0
2019-06-16 01:00:00+00:00,41.9,71.3,1.0,128.7,2.2,3.1,0.0,6.6,0.7,0.6,4.4,0.014193548387096775,310.0
2019-06-16 02:00:00+00:00,41.6,71.3,1.0,131.7,2.2,3.1,0.0,6.6,0.7,0.6,5.3,0.017096774193548388,310.0
2019-06-16 03:00:00+00:00,40.3,71.3,1.0,132.3,2.1,3.1,0.0,6.7,0.7,0.7,7.9,0.025483870967741937,310.0
2019-06-16 04:00:00+00:00,40.6,71.3,1.0,132.5,2.1,3.1,0.0,6.7,0.7,0.7,8.8,0.02838709677419355,310.0
2019-06-16 05:00:00+00:00,40.4,71.3,1.0,131.8,2.1,3.1,0.0,6.7,0.7,0.7,10.8,0.03483870967741936,310.0
2019-06-16 06:00:00+00:00,40.2,71.3,1.0,128.9,2.0,3.1,0.0,6.7,0.7,0.6,12.5,0.04032258064516129,310.0
2019-06-16 07:00:00+00:00,40.0,71.3,1.0,132.2,2.0,3.1,0.0,6.8,0.7,0.6,15.1,0.048709677419354835,310.0
2019-06-16 08:00:00+00:00,40.0,71.3,1.0,134.4,2.0,3.1,0.0,6.8,0.7,0.7,16.2,0.05225806451612903,310.0
2019-06-16 09:00:00+00:00,40.1,71.3,1.0,139.2,2.0,3.1,0.0,6.8,0.7,0.6,24.5,0.07903225806451612,310.0
2019-06-16 10:00:00+00:00,37.9,71.3,1.0,151.6,1.9,3.1,0.0,6.8,0.7,0.7,23.0,0.07419354838709677,310.0
2019-06-16 11:00:00+00:00,39.0,71.3,1.0,154.4,2.0,3.1,0.0,6.8,0.7,0.7,25.5,0.08225806451612903,310.0
2019-06-16 12:00:00+00:00,40.1,71.3,1.0,139.7,2.0,3.1,0.0,6.8,0.7,0.8,23.4,0.07548387096774194,310.0
2019-06-16 13:00:00+00:00,40.4,71.3,1.0,132.2,2.0,3.1,0.0,6.8,0.7,0.8,19.1,0.061612903225806454,310.0
2019-06-16 14:00:00+00:00,40.3,71.3,1.0,129.1,2.0,3.1,0.0,6.8,0.7,0.8,12.7,0.040967741935483866,310.0
2019-06-16 15:00:00+00:00,40.3,71.3,1.0,132.1,2.0,3.1,0.0,6.8,0.7,0.8,9.5,0.03064516129032258,310.0
2019-06-16 16:00:00+00:00,40.2,71.3,1.0,133.8,2.0,3.1,0.0,6.8,0.7,0.8,10.1,0.03258064516129032,310.0
2019-06-16 17:00:00+00:00,40.8,71.3,1.0,132.9,2.1,3.1,0.0,6.8,0.7,0.7,12.6,0.04064516129032258,310.0
2019-06-16 18:00:00+00:00,41.1,71.3,1.0,132.8,2.1,3.1,0.0,6.8,0.7,0.9,23.1,0.07451612903225807,310.0
2019-06-16 19:00:00+00:00,40.9,71.3,1.0,131.2,2.1,3.1,0.0,6.8,0.7,0.8,26.1,0.08419354838709678,310.0
2019-06-16 20:00:00+00:00,40.8,71.3,1.0,130.6,2.1,3.1,0.0,6.8,0.7,0.9,25.7,0.08290322580645161,310.0
2019-06-16 21:00:00+00:00,41.3,71.3,1.0,130.1,2.1,3.5,0.0,6.8,0.7,0.9,29.4,0.09483870967741935,310.0
2019-06-16 22:00:00+00:00,39.2,71.3,1.0,131.3,2.0,3.5,0.0,6.8,0.7,0.9,30.2,0.09741935483870967,310.0
2019-06-16 23:00:00+00:00,39.8,71.3,1.0,131.5,2.0,3.5,0.0,6.8,0.7,0.8,33.0,0.1064516129032258,310.0
2019-06-17 00:00:00+00:00,40.6,71.3,1.0,131.0,2.1,3.5,0.0,6.8,0.7,0.7,33.6,0.10838709677419356,310.0
2019-06-17 01:00:00+00:00,41.7,71.3,1.0,131.2,2.1,3.5,0.0,6.8,0.7,0.8,23.5,0.07580645161290323,310.0
2019-06-17 02:00:00+00:00,40.4,71.3,1.0,134.1,2.1,3.5,0.0,6.8,0.7,0.9,16.4,0.052903225806451605,310.0
2019-06-17 03:00:00+00:00,40.5,71.3,1.0,152.1,2.2,3.5,0.0,6.8,0.7,0.9,11.6,0.03741935483870967,310.0
2019-06-17 04:00:00+00:00,40.7,71.3,2.6,160.1,2.2,3.5,0.0,6.8,0.7,0.9,14.5,0.0467741935483871,310.0
2019-06-17 05:00:00+00:00,40.9,71.3,2.7,162.8,2.2,3.5,0.0,6.7,0.7,5.9,19.4,0.06258064516129032,310.0
2019-06-17 06:00:00+00:00,40.8,71.3,2.7,166.0,2.2,3.5,0.0,6.7,0.7,11.7,25.2,0.08129032258064516,310.0
2019-06-17 07:00:00+00:00,41.0,71.3,2.7,164.1,2.2,3.5,0.0,6.7,0.7,11.9,22.8,0.07354838709677419,310.0
2019-06-17 08:00:00+00:00,40.4,71.3,2.7,165.3,2.2,3.5,0.0,6.7,0.7,13.4,25.6,0.08258064516129032,310.0
2019-06-17 09:00:00+00:00,40.3,71.3,2.7,165.8,2.2,3.5,0.0,6.7,0.7,15.1,35.3,0.11387096774193547,310.0
2019-06-17 10:00:00+00:00,38.2,71.3,2.7,164.3,2.1,3.5,0.0,6.7,0.7,14.0,42.7,0.13774193548387098,310.0
2019-06-17 11:00:00+00:00,39.3,71.3,2.7,165.2,2.1,3.5,0.0,6.7,0.7,15.9,53.0,0.17096774193548386,310.0
2019-06-17 12:00:00+00:00,39.8,71.3,2.7,149.1,2.2,3.5,0.0,6.7,0.7,16.8,63.9,0.2061290322580645,310.0
2019-06-17 13:00:00+00:00,39.9,71.3,2.7,136.3,2.2,3.5,0.0,6.7,0.7,17.7,83.5,0.2693548387096774,310.0
2019-06-17 14:00:00+00:00,40.0,71.3,2.7,134.7,2.2,3.5,0.0,6.7,0.7,17.8,90.0,0.2903225806451613,310.0
2019-06-17 15:00:00+00:00,40.1,71.3,1.0,136.2,2.2,3.3,0.0,6.7,0.7,17.9,90.7,0.29258064516129034,310.0
2019-06-17 16:00:00+00:00,37.4,71.3,1.0,139.1,1.8,3.1,0.0,6.7,0.7,17.9,103.9,0.3351612903225807,310.0
2019-06-17 17:00:00+00:00,37.1,71.3,1.0,136.3,1.6,3.1,0.0,6.7,0.7,17.3,103.5,0.3338709677419355,310.0
2019-06-17 18:00:00+00:00,38.9,71.3,1.0,137.2,1.9,3.1,0.0,6.7,0.7,17.1,89.6,0.2890322580645161,310.0
2019-06-17 19:00:00+00:00,41.2,71.3,1.0,134.0,2.2,3.1,0.0,6.7,0.7,17.2,100.0,0.3225806451612903,310.0
2019-06-17 20:00:00+00:00,42.8,71.3,1.0,125.4,2.5,3.1,0.0,6.7,0.7,16.8,100.7,0.32483870967741935,310.0
2019-06-17 21:00:00+00:00,45.0,71.3,1.0,126.4,2.8,3.1,0.0,6.7,0.7,17.0,93.2,0.3006451612903226,310.0
2019-06-17 22:00:00+00:00,43.1,71.3,1.0,125.9,2.7,3.1,0.0,6.7,0.7,17.1,85.5,0.27580645161290324,310.0
2019-06-17 23:00:00+00:00,44.5,71.3,1.0,125.9,2.9,3.1,0.0,6.7,0.7,16.9,84.0,0.2709677419354839,310.0
2019-06-18 00:00:00+00:00,44.5,71.3,1.0,125.8,2.8,3.1,0.0,6.7,0.7,16.9,91.0,0.29354838709677417,310.0
2019-06-18 01:00:00+00:00,46.1,71.3,1.0,126.0,3.0,3.1,0.0,6.7,0.7,17.2,89.7,0.28935483870967743,310.0
2019-06-18 02:00:00+00:00,48.5,71.3,1.0,127.9,3.5,3.1,0.0,6.7,0.7,17.2,75.5,0.2435483870967742,310.0
2019-06-18 03:00:00+00:00,53.6,71.3,1.1,150.5,4.4,3.1,0.0,6.7,0.7,17.5,62.2,0.2006451612903226,310.0
2019-06-18 04:00:00+00:00,55.2,71.3,2.7,155.8,4.7,3.1,0.0,6.8,0.7,17.5,69.1,0.22290322580645158,310.0
2019-06-18 05:00:00+00:00,58.8,71.3,2.7,150.9,5.2,3.1,0.0,6.8,0.7,17.1,87.1,0.28096774193548385,310.0
2019-06-18 06:00:00+00:00,59.9,71.3,2.7,140.1,5.3,3.1,0.0,6.8,0.7,16.9,99.2,0.32,310.0
2019-06-18 07:00:00+00:00,58.9,71.3,2.7,131.8,5.2,3.3,0.0,6.8,0.7,17.3,93.6,0.30193548387096775,310.0
2019-06-18 08:00:00+00:00,58.8,71.3,2.7,130.6,5.2,3.5,0.0,6.8,0.7,17.3,88.6,0.2858064516129032,310.0
2019-06-18 09:00:00+00:00,58.9,71.3,2.7,141.1,5.3,3.5,0.0,6.8,0.7,17.3,93.4,0.3012903225806452,310.0
2019-06-18 10:00:00+00:00,56.8,71.3,2.7,132.6,5.1,3.5,0.0,6.8,0.7,17.8,109.9,0.3545161290322581,310.0
2019-06-18 11:00:00+00:00,57.2,71.3,2.7,129.8,5.1,3.5,0.0,6.8,0.7,17.4,113.6,0.3664516129032258,310.0
2019-06-18 12:00:00+00:00,50.4,71.3,2.7,128.7,3.9,3.5,0.0,6.8,0.7,17.0,119.0,0.38387096774193546,310.0
2019-06-18 13:00:00+00:00,47.2,71.3,2.7,128.3,3.4,3.5,0.0,6.8,0.7,17.5,109.9,0.3545161290322581,310.0
2019-06-18 14:00:00+00:00,56.0,71.3,2.7,133.7,4.7,3.5,0.0,6.8,0.7,17.6,91.2,0.29419354838709677,310.0
2019-06-18 15:00:00+00:00,58.8,71.3,1.0,126.3,5.3,3.5,0.0,6.8,0.7,17.7,77.6,0.2503225806451613,310.0
2019-06-18 16:00:00+00:00,56.3,71.3,1.0,128.2,4.8,3.5,0.0,6.8,0.7,17.6,68.1,0.2196774193548387,310.0
2019-06-18 17:00:00+00:00,56.1,71.3,1.0,127.1,4.7,3.5,0.0,6.8,0.7,17.8,63.0,0.2032258064516129,310.0
2019-06-18 18:00:00+00:00,58.3,71.3,1.0,126.6,5.0,3.5,0.0,6.8,0.7,17.4,64.5,0.20806451612903226,310.0
2019-06-18 19:00:00+00:00,59.9,71.3,1.0,125.5,5.3,3.5,0.0,6.8,0.7,17.4,74.3,0.2396774193548387,310.0
2019-06-18 20:00:00+00:00,60.1,71.3,1.0,123.8,5.3,3.5,0.0,6.8,0.7,17.6,57.0,0.18387096774193548,310.0
2019-06-18 21:00:00+00:00,59.9,71.3,1.0,124.3,5.3,3.5,0.0,6.8,0.7,17.2,61.3,0.19774193548387095,310.0
2019-06-18 22:00:00+00:00,57.7,71.3,1.0,121.5,5.1,3.5,0.0,6.8,0.7,17.3,61.5,0.19838709677419356,310.0
2019-06-18 23:00:00+00:00,57.1,71.3,1.0,130.9,4.9,3.5,0.0,6.8,0.7,17.5,58.6,0.18903225806451612,310.0
2019-06-19 00:00:00+00:00,55.8,71.3,1.0,147.1,4.6,3.5,0.0,6.8,0.7,17.7,62.2,0.2006451612903226,310.0
2019-06-19 01:00:00+00:00,56.6,71.3,1.0,160.6,4.7,3.5,0.0,6.8,0.7,17.6,67.1,0.2164516129032258,310.0
2019-06-19 02:00:00+00:00,56.9,71.3,1.0,173.0,4.9,3.5,0.0,6.8,0.7,17.7,51.8,0.16709677419354838,310.0
2019-06-19 03:00:00+00:00,59.1,71.3,1.0,210.7,5.3,3.5,0.0,6.8,0.7,18.3,33.6,0.10838709677419356,310.0
2019-06-19 04:00:00+00:00,59.2,71.3,2.7,288.8,5.2,3.1,0.0,6.8,0.7,18.5,29.6,0.09548387096774194,310.0
2019-06-19 05:00:00+00:00,58.4,71.3,2.7,303.3,5.2,3.1,0.0,6.8,0.7,17.6,39.2,0.12645161290322582,310.0
2019-06-19 06:00:00+00:00,59.4,71.3,2.7,305.6,5.2,3.1,0.0,6.8,0.7,18.4,47.6,0.1535483870967742,310.0
2019-06-19 07:00:00+00:00,58.4,71.3,2.7,304.1,5.2,3.1,0.0,6.8,0.7,18.4,46.0,0.14838709677419354,310.0
2019-06-19 08:00:00+00:00,58.0,71.3,2.7,331.9,5.1,3.1,0.0,6.8,0.7,18.6,38.9,0.12548387096774194,310.0
2019-06-19 09:00:00+00:00,55.9,71.3,2.7,311.9,4.9,3.1,0.0,6.8,0.7,18.4,41.7,0.13451612903225807,310.0
2019-06-19 10:00:00+00:00,53.5,71.3,2.7,308.4,4.6,3.1,0.0,6.8,0.7,18.5,47.6,0.1535483870967742,310.0
2019-06-19 11:00:00+00:00,55.7,71.3,2.7,305.4,4.7,3.1,0.0,6.8,0.7,18.2,50.5,0.1629032258064516,310.0
2019-06-19 12:00:00+00:00,55.7,71.3,2.7,303.6,4.7,3.1,0.0,6.8,0.7,18.7,44.1,0.14225806451612905,310.0
2019-06-19 13:00:00+00:00,55.2,71.3,2.7,304.1,4.7,3.1,0.0,6.8,0.7,18.1,27.9,0.09,310.0
2019-06-19 14:00:00+00:00,56.0,71.3,2.7,336.5,4.7,3.1,0.0,6.8,0.7,17.7,17.5,0.056451612903225805,310.0
2019-06-19 15:00:00+00:00,55.9,71.3,1.0,318.8,4.7,3.3,0.0,6.8,0.7,17.7,12.6,0.04064516129032258,310.0
2019-06-19 16:00:00+00:00,53.9,71.3,1.0,319.9,4.4,3.5,0.0,6.8,0.7,17.4,11.3,0.03645161290322581,310.0
2019-06-19 17:00:00+00:00,55.6,71.3,1.0,230.9,4.6,3.5,0.0,6.8,0.7,18.0,9.4,0.03032258064516129,310.0
2019-06-19 18:00:00+00:00,57.8,71.3,1.0,192.9,5.0,3.5,0.0,6.8,0.7,18.3,16.6,0.053548387096774196,310.0
2019-06-19 19:00:00+00:00,60.3,71.3,1.0,146.3,5.3,3.5,0.0,6.8,0.7,17.8,16.5,0.0532258064516129,310.0
2019-06-19 20:00:00+00:00,60.1,71.3,1.0,132.6,5.3,3.5,0.0,6.8,0.7,17.3,15.7,0.05064516129032258,310.0
2019-06-19 21:00:00+00:00,60.0,71.3,1.0,127.2,5.3,3.5,0.0,6.8,0.7,17.2,12.4,0.04,310.0
2019-06-19 22:00:00+00:00,57.9,71.3,1.0,126.7,5.2,3.5,0.0,6.8,0.7,17.8,12.0,0.03870967741935484,310.0
2019-06-19 23:00:00+00:00,56.8,71.3,1.0,126.7,4.9,3.5,0.0,6.8,0.7,18.0,13.1,0.04225806451612903,310.0
2019-06-20 00:00:00+00:00,54.4,71.3,1.0,127.3,4.4,3.5,0.0,6.8,0.7,18.0,20.3,0.06548387096774194,310.0
2019-06-20 01:00:00+00:00,56.0,71.3,1.0,125.7,4.6,3.5,0.0,6.8,0.7,18.0,28.0,0.09032258064516129,310.0
2019-06-20 02:00:00+00:00,56.9,71.3,1.0,126.9,4.9,3.5,0.0,6.8,0.7,17.9,34.6,0.11161290322580646,310.0
2019-06-20 03:00:00+00:00,58.9,71.3,1.0,127.9,5.2,3.5,0.0,6.7,0.7,18.9,34.1,0.11,310.0
2019-06-20 04:00:00+00:00,58.8,71.3,2.6,137.9,5.2,3.5,0.0,6.7,0.7,18.5,22.4,0.07225806451612903,310.0
2019-06-20 05:00:00+00:00,57.8,71.3,2.7,146.9,5.2,3.5,0.0,6.7,0.7,17.7,17.1,0.05516129032258065,310.0
2019-06-20 06:00:00+00:00,56.5,71.3,2.7,143.1,4.9,3.5,0.0,6.7,0.7,17.7,16.5,0.0532258064516129,310.0
2019-06-20 07:00:00+00:00,56.3,71.3,2.7,147.7,4.9,3.5,0.0,6.7,0.7,18.4,17.6,0.0567741935483871,310.0
2019-06-20 08:00:00+00:00,54.5,71.3,2.7,157.0,4.6,3.5,0.0,6.7,0.7,18.5,23.6,0.07612903225806453,310.0
2019-06-20 09:00:00+00:00,52.8,71.3,2.7,156.5,4.4,3.5,0.0,6.7,0.7,18.7,33.2,0.10709677419354839,310.0
2019-06-20 10:00:00+00:00,50.3,71.3,2.7,150.6,4.2,3.5,0.0,6.7,0.7,18.4,37.0,0.11935483870967742,310.0
2019-06-20 11:00:00+00:00,50.6,71.3,2.7,137.0,4.1,3.5,0.0,6.7,0.7,18.4,48.0,0.15483870967741936,310.0
2019-06-20 12:00:00+00:00,50.6,71.3,2.7,133.6,4.0,3.5,0.0,6.7,0.7,17.9,66.6,0.21483870967741933,310.0
2019-06-20 13:00:00+00:00,50.0,71.3,2.7,134.2,3.9,3.1,0.0,6.7,0.7,17.7,47.7,0.15387096774193548,310.0
2019-06-20 14:00:00+00:00,52.7,71.3,2.7,137.6,4.2,3.1,0.0,6.7,0.7,10.2,45.7,0.1474193548387097,310.0
2019-06-20 15:00:00+00:00,53.8,71.3,2.7,135.1,4.5,3.1,0.0,6.7,0.7,12.0,46.5,0.15,310.0
2019-06-20 16:00:00+00:00,51.9,71.3,2.7,137.0,4.2,3.1,0.0,6.7,0.7,15.9,42.9,0.13838709677419356,310.0
2019-06-20 17:00:00+00:00,51.9,71.3,2.7,122.5,4.2,3.1,0.0,6.7,0.7,16.3,40.7,0.13129032258064516,310.0
2019-06-20 18:00:00+00:00,55.5,71.3,2.7,125.9,4.7,3.1,0.0,6.7,0.7,17.3,49.4,0.15935483870967743,310.0
2019-06-20 19:00:00+00:00,57.9,71.3,2.7,128.5,5.1,3.1,0.0,6.7,0.7,17.7,61.7,0.19903225806451613,310.0
2019-06-20 20:00:00+00:00,58.6,71.3,2.7,129.8,5.1,3.1,0.0,6.7,0.7,17.8,68.7,0.22161290322580646,310.0
2019-06-20 21:00:00+00:00,58.6,71.3,2.7,130.3,5.1,3.1,0.0,6.7,0.7,18.1,75.4,0.24322580645161293,310.0
2019-06-20 22:00:00+00:00,56.0,71.3,2.7,127.2,4.9,3.1,0.0,6.7,0.7,17.5,78.9,0.25451612903225806,310.0
2019-06-20 23:00:00+00:00,55.6,71.3,2.7,121.8,4.6,3.1,0.0,6.7,0.7,17.5,71.1,0.2293548387096774,310.0
2019-06-21 00:00:00+00:00,53.2,71.3,2.7,122.8,4.2,3.3,0.0,6.7,0.7,17.9,49.9,0.16096774193548385,310.0
2019-06-21 01:00:00+00:00,54.9,71.3,2.7,126.0,4.5,3.5,0.0,6.7,0.7,17.6,41.7,0.13451612903225807,310.0
2019-06-21 02:00:00+00:00,54.9,71.3,2.4,143.1,4.6,3.5,0.0,6.7,0.7,17.8,47.6,0.1535483870967742,310.0
2019-06-21 03:00:00+00:00,55.7,71.3,1.0,174.8,4.8,3.5,0.0,6.7,0.7,17.7,38.3,0.12354838709677418,310.0
2019-06-21 04:00:00+00:00,58.1,71.3,2.6,205.8,5.1,3.5,0.0,6.7,0.7,17.6,36.8,0.11870967741935483,310.0
2019-06-21 05:00:00+00:00,59.3,71.3,2.7,226.7,5.3,3.5,0.0,6.7,0.7,17.7,35.6,0.11483870967741935,310.0
2019-06-21 06:00:00+00:00,59.2,71.3,2.7,179.7,5.3,3.5,0.0,6.7,0.7,17.3,33.3,0.10741935483870967,310.0
2019-06-21 07:00:00+00:00,57.2,71.3,2.7,191.9,5.0,3.5,0.0,6.7,0.7,17.1,41.4,0.1335483870967742,310.0
2019-06-21 08:00:00+00:00,56.5,71.3,2.7,188.9,4.8,3.5,0.0,6.7,0.7,17.1,52.8,0.1703225806451613,310.0
2019-06-21 09:00:00+00:00,55.7,71.3,2.7,181.4,4.7,3.5,0.0,6.7,0.7,17.0,71.1,0.2293548387096774,310.0
2019-06-21 10:00:00+00:00,52.8,71.3,2.7,179.9,4.4,3.5,0.0,6.7,0.7,16.7,59.6,0.19225806451612903,310.0
2019-06-21 11:00:00+00:00,53.2,71.3,2.7,172.2,4.4,3.5,0.0,6.7,0.7,17.0,56.3,0.18161290322580645,310.0
2019-06-21 12:00:00+00:00,54.7,71.3,2.7,152.2,4.5,3.5,0.0,6.7,0.7,17.1,57.2,0.18451612903225809,310.0
2019-06-21 13:00:00+00:00,54.7,71.3,2.7,153.7,4.5,3.5,0.0,6.7,0.7,17.8,56.4,0.18193548387096772,310.0
2019-06-21 14:00:00+00:00,58.8,71.3,2.7,153.1,5.1,3.5,0.0,6.7,0.7,17.6,73.4,0.2367741935483871,310.0
2019-06-21 15:00:00+00:00,58.9,71.3,1.0,154.7,5.2,3.5,0.0,6.7,0.7,17.7,55.1,0.17774193548387096,310.0
2019-06-21 16:00:00+00:00,56.3,71.3,1.0,153.6,4.8,3.5,0.0,6.7,0.7,17.4,46.5,0.15,310.0
2019-06-21 17:00:00+00:00,56.3,71.3,1.0,101.7,4.8,3.5,0.0,6.7,0.7,17.3,52.0,0.16774193548387098,310.0
2019-06-21 18:00:00+00:00,58.2,71.3,1.0,106.5,5.0,3.5,0.0,6.7,0.7,17.0,39.5,0.12741935483870967,310.0
2019-06-21 19:00:00+00:00,60.7,71.3,1.0,103.5,5.4,3.5,0.0,6.7,0.7,17.4,30.4,0.09806451612903225,310.0
2019-06-21 20:00:00+00:00,61.0,71.3,1.0,106.2,5.4,3.5,0.0,6.7,0.7,17.3,46.4,0.1496774193548387,310.0
2019-06-21 21:00:00+00:00,60.7,71.3,1.0,91.9,5.4,3.5,0.0,6.7,0.7,17.2,44.9,0.14483870967741935,310.0
2019-06-21 22:00:00+00:00,58.3,71.3,1.0,91.8,5.3,3.5,0.0,6.7,0.7,17.3,52.9,0.1706451612903226,310.0
2019-06-21 23:00:00+00:00,57.4,71.3,1.0,92.6,5.0,3.3,0.0,6.7,0.7,17.8,58.2,0.18774193548387097,310.0
2019-06-22 00:00:00+00:00,55.0,71.3,1.0,92.2,4.5,3.1,0.0,6.7,0.7,17.6,52.3,0.16870967741935483,310.0
2019-06-22 01:00:00+00:00,57.0,71.3,1.0,93.4,4.8,3.1,0.0,6.7,0.7,17.1,50.1,0.16161290322580646,310.0
2019-06-22 02:00:00+00:00,58.4,71.3,1.0,94.7,5.0,3.1,0.0,6.7,0.7,17.4,52.7,0.17,310.0
2019-06-22 03:00:00+00:00,59.9,71.3,1.0,92.3,5.2,3.1,0.0,6.7,0.7,17.5,67.6,0.21806451612903224,310.0
2019-06-22 04:00:00+00:00,60.9,71.3,1.0,96.3,5.4,3.1,0.0,6.7,0.7,17.3,105.0,0.3387096774193548,310.0
2019-06-22 05:00:00+00:00,60.7,71.3,1.0,90.3,5.4,3.1,0.0,6.7,0.7,17.7,84.7,0.27322580645161293,310.0
2019-06-22 06:00:00+00:00,60.5,71.3,1.0,134.8,5.4,3.1,0.0,6.8,0.7,17.9,129.4,0.4174193548387097,310.0
2019-06-22 07:00:00+00:00,60.1,71.3,1.0,119.4,5.3,3.1,0.0,6.8,0.7,17.5,148.9,0.4803225806451613,310.0
2019-06-22 08:00:00+00:00,58.6,71.3,1.0,112.2,5.0,3.1,0.0,6.8,0.7,17.6,162.6,0.5245161290322581,310.0
2019-06-22 09:00:00+00:00,58.9,71.3,1.0,94.7,5.0,3.3,0.0,6.8,0.7,17.4,185.7,0.5990322580645161,310.0
2019-06-22 10:00:00+00:00,56.3,71.3,1.0,94.0,4.9,3.5,0.0,6.8,0.7,16.8,197.0,0.635483870967742,310.0
2019-06-22 11:00:00+00:00,57.3,71.3,1.0,94.2,5.0,3.5,0.0,6.8,0.7,17.0,196.1,0.6325806451612903,310.0
2019-06-22 12:00:00+00:00,58.9,71.3,1.0,97.2,5.0,3.5,0.0,6.8,0.7,17.2,191.7,0.6183870967741935,310.0
